Date,Account,Closed PnL
2024-12-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1040.616939
2024-12-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2342.996384
2024-12-07,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.62263
2024-12-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,554.009942
2024-12-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,227.072158
2024-12-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-08,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,-21.54374
2024-12-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-12-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,15206.395076
2024-12-09,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0
2024-12-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.430838
2024-12-09,0x39cef799f8b69da1995852eea189df24eb5cae3c,483.662076
2024-12-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,311.290605
2024-12-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2350.499742
2024-12-09,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0
2024-12-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.01574
2024-12-09,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-09,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0
2024-12-09,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2397.068675
2024-12-10,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2517.787385
2024-12-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,980.557461
2024-12-10,0x2c229d22b100a7beb69122eed721cee9b24011dd,130.883691
2024-12-10,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2024-12-10,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1474.670598
2024-12-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3986.312514
2024-12-10,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3634.56814
2024-12-10,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0
2024-12-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-10,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,26600.990442
2024-12-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1582.001112
2024-12-11,0x2c229d22b100a7beb69122eed721cee9b24011dd,8544.6855
2024-12-11,0x39cef799f8b69da1995852eea189df24eb5cae3c,3721.345649
2024-12-11,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1157.689489
2024-12-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1083.777057
2024-12-11,0x6d6a4b953f202f8df5bed40692e7fd865318264a,698.009722
2024-12-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1567.4026840000001
2024-12-11,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,994.238977
2024-12-11,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,39.7705
2024-12-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274998.942584
2024-12-11,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-11,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,24663.690943
2024-12-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5806.86932
2024-12-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,7639.595794
2024-12-12,0x420ab45e0bd8863569a5efbb9c05d91f40624641,1762.46
2024-12-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,574.398074
2024-12-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-12,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0
2024-12-12,0x6d6a4b953f202f8df5bed40692e7fd865318264a,362.84131
2024-12-12,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,323.34897900000016
2024-12-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2512.437585
2024-12-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,15.24474
2024-12-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,449328.107544
2024-12-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,130826.491662
2024-12-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1522.284412
2024-12-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,1966.9289449999999
2024-12-13,0x39cef799f8b69da1995852eea189df24eb5cae3c,1116.8006
2024-12-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,587.630504
2024-12-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6790.274613
2024-12-13,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,8276.625256
2024-12-13,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-13,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0
2024-12-13,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2270.1241019999998
2024-12-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,9405.233313
2024-12-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,13281.73126
2024-12-14,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-12-14,0x39cef799f8b69da1995852eea189df24eb5cae3c,1898.178342
2024-12-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1178.021061
2024-12-14,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0
2024-12-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,570.1898180000001
2024-12-14,0x6d6a4b953f202f8df5bed40692e7fd865318264a,39057.10912
2024-12-14,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-33.03286
2024-12-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,10281.503571
2024-12-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,100273.248286
2024-12-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1294.450646
2024-12-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5389.96219
2024-12-15,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,346.827642
2024-12-15,0x39cef799f8b69da1995852eea189df24eb5cae3c,6623.483154
2024-12-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,10303.889423
2024-12-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,263.914304
2024-12-15,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0
2024-12-15,0x6d6a4b953f202f8df5bed40692e7fd865318264a,18879.21027
2024-12-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,126.32543000000001
2024-12-15,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-15,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0
2024-12-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3932.676736
2024-12-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,49955.768945
2024-12-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1703.2571850000002
2024-12-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,13190.248859
2024-12-16,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0
2024-12-16,0x39cef799f8b69da1995852eea189df24eb5cae3c,6942.186825
2024-12-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,333.398209
2024-12-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-16,0x6d6a4b953f202f8df5bed40692e7fd865318264a,12648.870412
2024-12-16,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,758.93225
2024-12-16,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,55.987393
2024-12-16,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3923.071266
2024-12-16,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2069.35811
2024-12-16,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,126852.290809
2024-12-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4454.939378
2024-12-17,0x2c229d22b100a7beb69122eed721cee9b24011dd,214.770101
2024-12-17,0x420ab45e0bd8863569a5efbb9c05d91f40624641,27.63736
2024-12-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,21172.081622
2024-12-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-17,0x6d6a4b953f202f8df5bed40692e7fd865318264a,2244.04603
2024-12-17,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0
2024-12-17,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3146.294798
2024-12-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2024-12-17,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0
2024-12-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,9080.193597
2024-12-17,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,256.200336
2024-12-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,50346.757308
2024-12-17,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,128648.384642
2024-12-18,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1613.165903
2024-12-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3624.489655
2024-12-18,0x39cef799f8b69da1995852eea189df24eb5cae3c,136.054186
2024-12-18,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0
2024-12-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3311.822419
2024-12-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-4627.220257
2024-12-18,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2507.193252
2024-12-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2024-12-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2755.818564
2024-12-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2222.47801
2024-12-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2139.192941
2024-12-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0
2024-12-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1525.329937
2024-12-19,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2229.5212300000003
2024-12-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3491.018544
2024-12-19,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,7440.638159
2024-12-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1582.2032900000002
2024-12-19,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0
2024-12-19,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,13027.2866
2024-12-19,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-19,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,5687.811638
2024-12-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-128.0
2024-12-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,27888.195088
2024-12-20,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1245.51851
2024-12-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,7812.716373
2024-12-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,305.55784
2024-12-20,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,22.80272
2024-12-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,1676.3027260000001
2024-12-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,6049.6938279999995
2024-12-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,53635.529649
2024-12-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-20,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3509.273443
2024-12-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,5930.482942
2024-12-20,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,23353.625678
2024-12-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-12-20,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,11799.68
2024-12-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,139628.47633
2024-12-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,7465.899936
2024-12-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7454.276452
2024-12-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1367.500173
2024-12-21,0x6d6a4b953f202f8df5bed40692e7fd865318264a,27649.187167
2024-12-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,24.404600000000002
2024-12-21,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2600.050242
2024-12-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-12-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,103460.844587
2024-12-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1174.025529
2024-12-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1063.854341
2024-12-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-22,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,327545.999992
2024-12-22,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-22,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0
2024-12-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2718.982224
2024-12-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,19694.301887
2024-12-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,122.889996
2024-12-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,6.476289999999996
2024-12-23,0x420ab45e0bd8863569a5efbb9c05d91f40624641,12082.95
2024-12-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,4704.4420789999995
2024-12-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-23,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,657.693565
2024-12-23,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-23,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,8639.369933
2024-12-23,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0
2024-12-23,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0
2024-12-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,20549.813184
2024-12-23,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-76194.26162399999
2024-12-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1555.956456
2024-12-24,0x2c229d22b100a7beb69122eed721cee9b24011dd,343.63336100000004
2024-12-24,0x39cef799f8b69da1995852eea189df24eb5cae3c,14849.788861
2024-12-24,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0
2024-12-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1506.989241
2024-12-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2081.2674110000003
2024-12-24,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0
2024-12-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,3.43
2024-12-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-12-24,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-5527.285214
2024-12-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1530.919365
2024-12-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,271.246809
2024-12-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-25,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,14.21524
2024-12-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-1059.724367
2024-12-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,101.860928
2024-12-26,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,29897.971695000004
2024-12-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,9136.439892
2024-12-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7617.597338
2024-12-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2024-12-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,10371.049075
2024-12-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3103.720794
2024-12-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,388.366016
2024-12-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1473.2450880000001
2024-12-27,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,357.346725
2024-12-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2024-12-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,453.853206
2024-12-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,0.0
2024-12-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,506.512551
2024-12-28,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2024-12-28,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,74.156745
2024-12-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,16.972942
2024-12-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,343.092145
2024-12-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,-0.06076
2024-12-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,115.51218300000001
2024-12-29,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1609.679253
2024-12-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,390.062046
2024-12-29,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-29,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0
2024-12-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,768.814445
2024-12-29,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2024-12-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,255.808312
2024-12-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,0.19908
2024-12-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,240.749155
2024-12-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2227.18659
2024-12-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4235.298688000001
2024-12-30,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2024-12-30,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,838.9844760000001
2024-12-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,1211.511836
2024-12-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2024-12-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,496.221792
2024-12-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,2243.319777
2024-12-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,97.688169
2024-12-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2301.21954
2024-12-31,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0
2024-12-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,306.563532
2025-01-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,109.82694000000001
2025-01-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,-9655.676981
2025-01-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,17.784696
2025-01-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-01-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0
2025-01-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2025-01-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,416.546688
2025-01-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,677.276764
2025-01-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2399.9471460000004
2025-01-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-01-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3429.9583199999997
2025-01-02,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1008.518954
2025-01-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,739.18423
2025-01-02,0x8477e447846c758f5a675856001ea72298fd9cb5,45.086985
2025-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2025-01-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,250.581483
2025-01-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2025-01-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,846.655814
2025-01-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3084.287743
2025-01-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-01-03,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,937.789615
2025-01-03,0x8477e447846c758f5a675856001ea72298fd9cb5,909.1721379999999
2025-01-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2025-01-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2025-01-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,232.66549799999999
2025-01-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,73.451675
2025-01-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-01-04,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0
2025-01-04,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-01-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2025-01-04,0x8477e447846c758f5a675856001ea72298fd9cb5,30.818079
2025-01-04,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,556.803152
2025-01-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1659.7995640000001
2025-01-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,87.752181
2025-01-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8.594753
2025-01-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,890.33157
2025-01-05,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-01-05,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1093.05677
2025-01-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2025-01-05,0x8477e447846c758f5a675856001ea72298fd9cb5,151.429584
2025-01-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,956.5545050000001
2025-01-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,114.68421000000001
2025-01-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,559.643925
2025-01-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3575.442423
2025-01-06,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-01-06,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1260.832586
2025-01-06,0x8477e447846c758f5a675856001ea72298fd9cb5,272.131501
2025-01-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,281.45074800000003
2025-01-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,267.846227
2025-01-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,289.257865
2025-01-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-01-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,11206.706221
2025-01-07,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0
2025-01-07,0x8477e447846c758f5a675856001ea72298fd9cb5,4334.417218
2025-01-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,651.469355
2025-01-08,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0
2025-01-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1377.989592
2025-01-08,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0
2025-01-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-01-08,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,122050.866984
2025-01-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3710.36178
2025-01-08,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0
2025-01-08,0x8477e447846c758f5a675856001ea72298fd9cb5,1303.127763
2025-01-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2025-01-08,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,1023.27508
2025-01-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,571.688942
2025-01-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,279.587921
2025-01-09,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,35352.95374
2025-01-09,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,10647.977
2025-01-09,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0
2025-01-09,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2025-01-09,0x8477e447846c758f5a675856001ea72298fd9cb5,123.72129899999999
2025-01-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,401.706348
2025-01-10,0x2c229d22b100a7beb69122eed721cee9b24011dd,21980.47249
2025-01-10,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-271.259943
2025-01-10,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2812.7685
2025-01-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-36229.641811
2025-01-10,0x8477e447846c758f5a675856001ea72298fd9cb5,1189.078864
